,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2023-11-30T00:11:00.0000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2023-11-30T00:11:01.9000000+00:00,11:58,Jump Ball Davis vs Davis (Thompson gains possession),0,-80,0,0,0,0,0,10,203076,1610612765,203076,0,0,1641709,1610612765,60000,0,0
2,1,7,2023-11-30T00:11:18.1000000+00:00,11:44,Stoppage: Out-of-Bounds,0,-80,0,0,0,0,3,20,,0,0,0,0,,1610612765,70000,0,0
3,1,8,2023-11-30T00:11:38.7000000+00:00,11:37,[DET 3-0] Stewart 3pt Shot: Made (3 PTS) Assist: Cunningham (1 AST),-145,241,3,0,0,0,1,1,,1610612765,1630191,3,0,1630595,1610612765,80000,3,-3
4,1,10,2023-11-30T00:11:54.5000000+00:00,11:24,[DET] Ivey Foul: Personal (1 PF) (R Mott),147,192,0,0,0,0,1,6,203076,1610612765,1631093,3,0,1179,1610612747,100000,0,-3
5,1,12,2023-11-30T00:12:22.0000000+00:00,11:11,[LAL] James 3pt Shot: Missed,-121,231,3,0,0,0,80,2,,1610612747,2544,3,0,,1610612747,120000,0,-3
6,1,13,2023-11-30T00:12:25.0000000+00:00,11:08,[DET] Thompson Rebound (Off:0 Def:1),-121,231,0,0,0,0,0,4,,1610612765,1641709,3,0,,1610612747,130000,0,-3
7,1,14,2023-11-30T00:12:31.8000000+00:00,11:01,[DET 5-0] Thompson Dunk Shot: Made (2 PTS) Assist: Cunningham (2 AST),27,10,2,0,0,0,7,1,,1610612765,1641709,5,0,1630595,1610612765,140000,2,-5
8,1,16,2023-11-30T00:12:50.5000000+00:00,10:42,[LAL 2-5] Russell Cutting Layup Shot: Made (2 PTS) Assist: Davis (1 AST),-26,-1,2,0,0,0,98,1,,1610612747,1626156,5,2,203076,1610612747,160000,2,-3
9,1,18,2023-11-30T00:13:08.4000000+00:00,10:24,[DET] Ivey Driving Layup Shot: Missed Block: Davis (1 BLK),-36,19,2,0,0,0,6,2,203076,1610612765,1631093,5,2,,1610612765,180000,0,-3
10,1,20,2023-11-30T00:13:13.4000000+00:00,10:19,[DET] Stewart Rebound (Off:1 Def:0),-36,19,1,0,0,0,0,4,,1610612765,1630191,5,2,,1610612765,200000,0,-3
11,1,21,2023-11-30T00:13:16.2000000+00:00,10:16,[DET] Thompson 3pt Shot: Missed,238,16,3,0,0,0,1,2,,1610612765,1641709,5,2,,1610612765,210000,0,-3
12,1,22,2023-11-30T00:13:18.4000000+00:00,10:15,[DET] Duren Rebound (Off:1 Def:0),238,16,1,0,0,0,0,4,,1610612765,1631105,5,2,,1610612765,220000,0,-3
13,1,23,2023-11-30T00:13:24.4000000+00:00,10:09,[DET] Ivey 3pt Shot: Missed,-137,230,3,0,0,0,1,2,,1610612765,1631093,5,2,,1610612765,230000,0,-3
14,1,24,2023-11-30T00:13:27.4000000+00:00,10:06,[LAL] Russell Rebound (Off:0 Def:1),-137,230,0,0,0,0,0,4,,1610612747,1626156,5,2,,1610612765,240000,0,-3
15,1,25,2023-11-30T00:13:32.6000000+00:00,10:03,[LAL 4-5] James Running Layup Shot: Made (2 PTS) Assist: Russell (1 AST),-16,-8,2,1,0,0,41,1,,1610612747,2544,5,4,1626156,1610612747,250000,2,-1
16,1,27,2023-11-30T00:13:35.6000000+00:00,10:03,[DET] Ivey Violation:Defensive Goaltending (K Lane),0,-80,0,0,0,0,2,7,,1610612765,1631093,5,4,,1610612747,270000,0,-1
17,1,28,2023-11-30T00:14:02.4000000+00:00,09:44,[DET] Thompson 3pt Shot: Missed,-181,195,3,0,0,0,1,2,,1610612765,1641709,5,4,,1610612765,280000,0,-1
18,1,29,2023-11-30T00:14:05.4000000+00:00,09:41,[LAL] Davis Rebound (Off:0 Def:1),-181,195,0,0,0,0,0,4,,1610612747,203076,5,4,,1610612765,290000,0,-1
19,1,30,2023-11-30T00:14:11.7000000+00:00,09:34,[LAL] Davis Driving Floating Jump Shot: Missed,23,23,2,0,0,0,101,2,,1610612747,203076,5,4,,1610612747,300000,0,-1
20,1,31,2023-11-30T00:14:13.9000000+00:00,09:32,[DET] Cunningham Rebound (Off:0 Def:1),23,23,0,0,0,0,0,4,,1610612765,1630595,5,4,,1610612747,310000,0,-1
21,1,32,2023-11-30T00:14:22.3000000+00:00,09:32,[DET] Stewart Foul: Offensive (1 PF) (J Sterling),29,45,0,0,0,0,4,6,2544,1610612765,1630191,5,4,1627964,1610612765,320000,0,-1
22,1,34,2023-11-30T00:14:22.3000000+00:00,09:32,[DET] Stewart Turnover : Offensive Foul Turnover (1 TO),29,45,0,0,0,0,37,5,,1610612765,1630191,5,4,1627964,1610612765,340000,0,-1
23,1,35,2023-11-30T00:14:52.3000000+00:00,09:14,[DET] Thompson Foul: Personal (1 PF) (J Sterling),-119,143,0,0,0,0,1,6,1626156,1610612765,1641709,5,4,1627964,1610612747,350000,0,-1
24,1,37,2023-11-30T00:15:22.3000000+00:00,09:03,[DET] Duren Foul: Shooting (1 PF) (2 FTA) (R Mott),-113,-14,0,0,2,0,2,6,203076,1610612765,1631105,5,4,1179,1610612747,370000,0,-1
25,1,39,2023-11-30T00:15:55.2000000+00:00,09:03,[LAL 5-5] Davis Free Throw 1 of 2 (1 PTS),0,-80,1,0,1,0,11,3,,1610612747,203076,5,5,,1610612747,390000,1,0
26,1,40,2023-11-30T00:16:14.8000000+00:00,09:03,[LAL 6-5] Davis Free Throw 2 of 2 (2 PTS),0,-80,1,0,1,0,12,3,,1610612747,203076,5,6,,1610612747,400000,1,1
27,1,41,2023-11-30T00:16:29.2000000+00:00,08:52,[DET 7-6] Stewart Cutting Layup Shot: Made (5 PTS) Assist: Cunningham (3 AST),12,25,2,0,0,0,98,1,,1610612765,1630191,7,6,1630595,1610612765,410000,2,-1
28,1,43,2023-11-30T00:16:31.9000000+00:00,08:52,[LAL] Davis Foul: Shooting (1 PF) (1 FTA) (R Mott),21,30,0,0,1,0,2,6,1630191,1610612747,203076,7,6,1179,1610612765,430000,0,-1
29,1,45,2023-11-30T00:17:02.3000000+00:00,08:52,[DET 8-6] Stewart Free Throw 1 of 1 (6 PTS),0,-80,1,0,1,0,10,3,,1610612765,1630191,8,6,,1610612765,450000,1,-2
30,1,46,2023-11-30T00:17:15.3000000+00:00,08:41,[LAL 8-8] Russell Driving Floating Jump Shot: Made (4 PTS) Assist: Davis (2 AST),-49,0,2,0,0,0,101,1,,1610612747,1626156,8,8,203076,1610612747,460000,2,0
31,1,48,2023-11-30T00:17:31.4000000+00:00,08:29,Stoppage: Out-of-Bounds,0,-80,0,0,0,0,3,20,,0,0,8,8,,1610612765,480000,0,0
32,1,49,2023-11-30T00:17:59.7000000+00:00,08:15,[DET] Thompson Pullup Jump shot: Missed,93,104,2,0,0,0,79,2,,1610612765,1641709,8,8,,1610612765,490000,0,0
33,1,50,2023-11-30T00:18:02.1000000+00:00,08:12,[LAL] Davis Rebound (Off:0 Def:2),93,104,0,0,0,0,0,4,,1610612747,203076,8,8,,1610612765,500000,0,0
34,1,51,2023-11-30T00:18:06.4000000+00:00,08:09,[LAL 11-8] Prince 3pt Shot: Made (3 PTS) Assist: James (1 AST),239,51,3,1,0,0,2,1,,1610612747,1627752,8,11,2544,1610612747,510000,3,3
35,1,53,2023-11-30T00:18:20.1000000+00:00,07:54,[DET] Stewart 3pt Shot: Missed,-23,274,3,0,0,0,1,2,,1610612765,1630191,8,11,,1610612765,530000,0,3
36,1,54,2023-11-30T00:18:22.4000000+00:00,07:53,[DET] Thompson Rebound (Off:1 Def:1),-23,274,1,0,0,0,0,4,,1610612765,1641709,8,11,,1610612765,540000,0,3
37,1,55,2023-11-30T00:18:27.0000000+00:00,07:48,[DET] Stewart 3pt Shot: Missed,-115,252,3,0,0,0,1,2,,1610612765,1630191,8,11,,1610612765,550000,0,3
38,1,56,2023-11-30T00:18:30.0000000+00:00,07:45,[LAL] Russell Rebound (Off:0 Def:2),-115,252,0,0,0,0,0,4,,1610612747,1626156,8,11,,1610612765,560000,0,3
39,1,57,2023-11-30T00:18:37.1000000+00:00,07:37,[LAL 13-8] Davis Turnaround Hook Shot: Made (4 PTS) Assist: Russell (2 AST),4,33,2,0,0,0,58,1,,1610612747,203076,8,13,1626156,1610612747,570000,2,5
40,1,59,2023-11-30T00:18:48.9000000+00:00,07:26,[DET] Duren Pullup Jump shot: Missed,-87,142,2,0,0,0,79,2,,1610612765,1631105,8,13,,1610612765,590000,0,5
41,1,60,2023-11-30T00:18:51.9000000+00:00,07:23,[LAL] Russell Rebound (Off:0 Def:3),-87,142,0,0,0,0,0,4,,1610612747,1626156,8,13,,1610612765,600000,0,5
42,1,61,2023-11-30T00:18:56.8000000+00:00,07:18,[LAL 15-8] Davis Running Alley Oop Layup Shot: Made (6 PTS) Assist: Russell (3 AST),-28,0,2,1,0,0,100,1,,1610612747,203076,8,15,1626156,1610612747,610000,2,7
43,1,63,2023-11-30T00:19:02.4000000+00:00,07:18,Timeout : Regular,0,-80,0,0,0,0,1,9,,1610612765,1610612765,8,15,,1610612765,630000,0,7
44,1,64,2023-11-30T00:22:13.4000000+00:00,07:01,[DET 10-15] Duren Driving Layup Shot: Made (2 PTS),-22,-1,2,0,0,0,6,1,,1610612765,1631105,10,15,,1610612765,640000,2,5
45,1,65,2023-11-30T00:22:26.6000000+00:00,06:50,[DET] Ivey Foul: Shooting (2 PF) (2 FTA) (R Mott),22,2,0,0,2,0,2,6,1631108,1610612765,1631093,10,15,1179,1610612747,650000,0,5
46,1,67,2023-11-30T00:22:53.5000000+00:00,06:50,[LAL 16-10] Christie Free Throw 1 of 2 (1 PTS),0,-80,1,0,1,0,11,3,,1610612747,1631108,10,16,,1610612747,670000,1,6
47,1,68,2023-11-30T00:22:54.3000000+00:00,06:50,[DET] Ivey Substitution replaced by Sasser,0,-80,0,0,0,0,0,8,,1610612765,1631093,10,16,1631204,1610612747,680000,0,6
48,1,69,2023-11-30T00:22:54.3000000+00:00,06:50,[DET] Thompson Substitution replaced by Livers,0,-80,0,0,0,0,0,8,,1610612765,1641709,10,16,1630587,1610612747,690000,0,6
49,1,72,2023-11-30T00:23:16.0000000+00:00,06:50,[LAL 17-10] Christie Free Throw 2 of 2 (2 PTS),0,-80,1,0,1,0,12,3,,1610612747,1631108,10,17,,1610612747,720000,1,7
50,1,73,2023-11-30T00:23:33.0000000+00:00,06:34,[DET] Sasser Pullup Jump shot: Missed,89,141,2,0,0,0,79,2,,1610612765,1631204,10,17,,1610612765,730000,0,7
51,1,74,2023-11-30T00:23:35.0000000+00:00,06:32,[DET] Duren Rebound (Off:2 Def:0),89,141,1,0,0,0,0,4,,1610612765,1631105,10,17,,1610612765,740000,0,7
52,1,75,2023-11-30T00:23:36.0000000+00:00,06:31,[DET 12-17] Duren Putback Layup Shot: Made (4 PTS),23,6,2,0,0,0,72,1,,1610612765,1631105,12,17,,1610612765,750000,2,5
53,1,76,2023-11-30T00:23:52.4000000+00:00,06:15,[LAL 19-12] Davis Cutting Layup Shot: Made (8 PTS) Assist: Russell (4 AST),-20,-1,2,0,0,0,98,1,,1610612747,203076,12,19,1626156,1610612747,760000,2,7
54,1,78,2023-11-30T00:24:07.0000000+00:00,06:00,[DET] Duren Driving Hook Shot: Missed,49,15,2,0,0,0,57,2,,1610612765,1631105,12,19,,1610612765,780000,0,7
55,1,79,2023-11-30T00:24:09.5000000+00:00,05:58,[LAL] Davis Rebound (Off:0 Def:3),49,15,0,0,0,0,0,4,,1610612747,203076,12,19,,1610612765,790000,0,7
56,1,80,2023-11-30T00:24:16.5000000+00:00,05:51,[LAL] Davis Driving Hook Shot: Missed,-9,25,2,0,0,0,57,2,,1610612747,203076,12,19,,1610612747,800000,0,7
57,1,81,2023-11-30T00:24:17.5000000+00:00,05:50,[DET] Duren Rebound (Off:2 Def:1),-9,25,0,0,0,0,0,4,,1610612765,1631105,12,19,,1610612747,810000,0,7
58,1,82,2023-11-30T00:24:24.8000000+00:00,05:46,[DET] Livers Turnover : Traveling (1 TO),-228,31,0,0,0,0,4,5,,1610612765,1630587,12,19,202026,1610612765,820000,0,7
59,1,83,2023-11-30T00:24:27.7000000+00:00,05:46,[LAL] Christie Substitution replaced by Reaves,0,-80,0,0,0,0,0,8,,1610612747,1631108,12,19,1630559,1610612747,830000,0,7
