,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2023-11-01T23:10:53.2000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2023-11-01T23:10:57.4000000+00:00,11:55,Jump Ball Ayton vs Bagley III (Grant gains possession),0,-80,0,0,0,0,0,10,1628963,1610612757,1629028,0,0,203924,1610612757,60000,0,0
2,1,7,2023-11-01T23:11:00.4000000+00:00,11:51,[POR 2-0] Ayton Alley Oop Dunk Shot: Made (2 PTS) Assist: Henderson (1 AST),9,7,2,0,0,0,52,1,,1610612757,1629028,0,2,1630703,1610612757,70000,2,2
3,1,9,2023-11-01T23:11:24.8000000+00:00,11:30,[DET] Bagley III Jump Shot: Missed,42,168,2,0,0,0,1,2,,1610612765,1628963,0,2,,1610612765,90000,0,2
4,1,10,2023-11-01T23:11:24.8000000+00:00,11:30,[POR] Team Rebound,42,168,0,0,0,0,0,4,,1610612757,0,0,2,,1610612765,100000,0,2
5,1,11,2023-11-01T23:11:39.7000000+00:00,11:30,[DET] Stewart Foul: Loose Ball (1 PF) (P Fraher),20,811,0,0,0,0,3,6,1631101,1610612765,1630191,0,2,2003,1610612757,110000,0,2
6,1,14,2023-11-01T23:11:53.1000000+00:00,11:18,[POR] Grant Dunk Shot: Missed,9,45,2,0,0,0,7,2,,1610612757,203924,0,2,,1610612757,140000,0,2
7,1,15,2023-11-01T23:11:56.0000000+00:00,11:15,[POR] Sharpe Rebound (Off:1 Def:0),9,45,1,0,0,0,0,4,,1610612757,1631101,0,2,,1610612757,150000,0,2
8,1,16,2023-11-01T23:12:01.4000000+00:00,11:09,[POR] Thybulle 3pt Shot: Missed,174,207,3,0,0,0,1,2,,1610612757,1629680,0,2,,1610612757,160000,0,2
9,1,17,2023-11-01T23:12:04.0000000+00:00,11:06,[POR] Sharpe Rebound (Off:2 Def:0),174,207,1,0,0,0,0,4,,1610612757,1631101,0,2,,1610612757,170000,0,2
10,1,18,2023-11-01T23:12:09.9000000+00:00,11:00,[POR 5-0] Grant 3pt Shot: Made (3 PTS) Assist: Sharpe (1 AST),85,254,3,0,0,0,1,1,,1610612757,203924,0,5,1631101,1610612757,180000,3,5
11,1,20,2023-11-01T23:12:29.1000000+00:00,10:41,[DET] Thompson Layup Shot: Missed Block: Sharpe (1 BLK),25,5,2,0,0,0,5,2,1631101,1610612765,1641709,0,5,,1610612765,200000,0,5
12,1,22,2023-11-01T23:12:29.1000000+00:00,10:41,[POR] Ayton Rebound (Off:0 Def:1),25,5,0,0,0,0,0,4,,1610612757,1629028,0,5,,1610612765,220000,0,5
13,1,23,2023-11-01T23:12:40.5000000+00:00,10:29,[POR] Ayton Turnaround Fadeaway shot: Missed,2,47,2,0,0,0,86,2,,1610612757,1629028,0,5,,1610612757,230000,0,5
14,1,24,2023-11-01T23:12:42.5000000+00:00,10:27,[DET] Cunningham Rebound (Off:0 Def:1),2,47,0,0,0,0,0,4,,1610612765,1630595,0,5,,1610612757,240000,0,5
15,1,25,2023-11-01T23:12:47.4000000+00:00,10:23,[DET] Hayes Running Jump Shot: Missed,-32,9,2,1,0,0,2,2,,1610612765,1630165,0,5,,1610612765,250000,0,5
16,1,26,2023-11-01T23:12:47.4000000+00:00,10:23,[POR] Team Rebound,-32,9,0,0,0,0,0,4,,1610612757,0,0,5,,1610612765,260000,0,5
17,1,27,2023-11-01T23:13:09.6000000+00:00,10:21,[DET] Thompson Foul: Loose Ball (1 PF) (P Fraher),32,827,0,0,0,0,3,6,1630703,1610612765,1641709,0,5,2003,1610612757,270000,0,5
18,1,29,2023-11-01T23:13:19.8000000+00:00,10:10,[POR] Grant Pullup Jump shot: Missed,100,175,2,0,0,0,79,2,,1610612757,203924,0,5,,1610612757,290000,0,5
19,1,30,2023-11-01T23:13:21.8000000+00:00,10:08,[DET] Hayes Rebound (Off:0 Def:1),100,175,0,0,0,0,0,4,,1610612765,1630165,0,5,,1610612757,300000,0,5
20,1,31,2023-11-01T23:13:31.4000000+00:00,10:01,[POR] Henderson Foul: Shooting (1 PF) (2 FTA) (J Sterling),23,50,0,0,2,0,2,6,1628963,1610612757,1630703,0,5,1627964,1610612765,310000,0,5
21,1,33,2023-11-01T23:14:02.9000000+00:00,10:01,[DET 1-5] Bagley III Free Throw 1 of 2 (1 PTS),0,-80,1,0,1,0,11,3,,1610612765,1628963,1,5,,1610612765,330000,1,4
22,1,34,2023-11-01T23:14:20.7000000+00:00,10:01,[DET 2-5] Bagley III Free Throw 2 of 2 (2 PTS),0,-80,1,0,1,0,12,3,,1610612765,1628963,2,5,,1610612765,340000,1,3
23,1,35,2023-11-01T23:14:31.5000000+00:00,09:51,[POR] Henderson Layup Shot: Missed,42,0,2,0,0,0,5,2,,1610612757,1630703,2,5,,1610612757,350000,0,3
24,1,36,2023-11-01T23:14:34.3000000+00:00,09:49,[DET] Thompson Rebound (Off:0 Def:1),42,0,0,0,0,0,0,4,,1610612765,1641709,2,5,,1610612757,360000,0,3
25,1,37,2023-11-01T23:14:36.3000000+00:00,09:49,[POR] Thybulle Foul: Personal (1 PF) (S Wright),32,38,0,0,0,0,1,6,1641709,1610612757,1629680,2,5,2882,1610612765,370000,0,3
26,1,39,2023-11-01T23:15:05.9000000+00:00,09:39,[DET] Thompson 3pt Shot: Missed,-130,253,3,0,0,0,1,2,,1610612765,1641709,2,5,,1610612765,390000,0,3
27,1,40,2023-11-01T23:15:08.9000000+00:00,09:36,[POR] Team Rebound,-130,253,0,0,0,0,0,4,,1610612757,0,2,5,,1610612765,400000,0,3
28,1,41,2023-11-01T23:15:17.5000000+00:00,09:36,Stoppage: Out-of-Bounds,0,-80,0,0,0,0,3,20,,0,0,2,5,,1610612757,410000,0,3
29,1,42,2023-11-01T23:15:25.6000000+00:00,09:28,[POR 7-2] Henderson Pullup Jump shot: Made (2 PTS),-5,101,2,0,0,0,79,1,,1610612757,1630703,2,7,,1610612757,420000,2,5
30,1,43,2023-11-01T23:15:47.2000000+00:00,09:06,[DET 5-7] Cunningham 3pt Shot: Made (3 PTS) Assist: Thompson (1 AST),-38,281,3,0,0,0,1,1,,1610612765,1630595,5,7,1641709,1610612765,430000,3,2
31,1,45,2023-11-01T23:15:59.0000000+00:00,08:54,[POR 9-5] Ayton Floating Jump shot: Made (4 PTS) Assist: Henderson (2 AST),20,34,2,0,0,0,78,1,,1610612757,1629028,5,9,1630703,1610612757,450000,2,4
32,1,48,2023-11-01T23:16:23.8000000+00:00,08:38,[DET 8-9] Stewart 3pt Shot: Made (3 PTS) Assist: Cunningham (1 AST),-238,6,3,0,0,0,1,1,,1610612765,1630191,8,9,1630595,1610612765,480000,3,1
33,1,50,2023-11-01T23:16:34.6000000+00:00,08:28,[POR] Henderson Driving Floating Jump Shot: Missed,-48,61,2,0,0,0,101,2,,1610612757,1630703,8,9,,1610612757,500000,0,1
34,1,51,2023-11-01T23:16:36.6000000+00:00,08:26,[DET] Bagley III Rebound (Off:0 Def:1),-48,61,0,0,0,0,0,4,,1610612765,1628963,8,9,,1610612757,510000,0,1
35,1,52,2023-11-01T23:16:42.5000000+00:00,08:23,Stoppage: Out-of-Bounds,0,-80,0,0,0,0,3,20,,0,0,8,9,,1610612765,520000,0,1
36,1,53,2023-11-01T23:17:10.7000000+00:00,08:11,[DET 11-9] Cunningham 3pt Shot: Made (6 PTS) Assist: Stewart (1 AST),125,242,3,0,0,0,1,1,,1610612765,1630595,11,9,1630191,1610612765,530000,3,-2
37,1,55,2023-11-01T23:17:32.3000000+00:00,07:49,[POR] Ayton Turnaround Fadeaway shot: Missed,-53,4,2,0,0,0,86,2,,1610612757,1629028,11,9,,1610612757,550000,0,-2
38,1,56,2023-11-01T23:17:35.3000000+00:00,07:46,[DET] Thompson Rebound (Off:0 Def:2),-53,4,0,0,0,0,0,4,,1610612765,1641709,11,9,,1610612757,560000,0,-2
39,1,57,2023-11-01T23:17:50.8000000+00:00,07:32,[DET 13-9] Bagley III Turnaround Hook Shot: Made (4 PTS) Assist: Stewart (2 AST),-21,48,2,0,0,0,58,1,,1610612765,1628963,13,9,1630191,1610612765,570000,2,-4
40,1,59,2023-11-01T23:17:58.0000000+00:00,07:32,[POR] Grant Foul: Shooting (1 PF) (1 FTA) (P Fraher),-25,33,0,0,1,0,2,6,1628963,1610612757,203924,13,9,2003,1610612765,590000,0,-4
41,1,61,2023-11-01T23:18:22.3000000+00:00,07:32,[DET 14-9] Bagley III Free Throw 1 of 1 (5 PTS),0,-80,1,0,1,0,10,3,,1610612765,1628963,14,9,,1610612765,610000,1,-5
42,1,62,2023-11-01T23:18:34.4000000+00:00,07:27,[DET] Thompson Foul: Personal (2 PF) (P Fraher),33,19,0,0,0,0,1,6,1631101,1610612765,1641709,14,9,2003,1610612757,620000,0,-5
43,1,64,2023-11-01T23:18:57.2000000+00:00,07:20,[POR 11-14] Grant Layup Shot: Made (5 PTS) Assist: Sharpe (2 AST),-17,4,2,0,0,0,5,1,,1610612757,203924,14,11,1631101,1610612757,640000,2,-3
44,1,65,2023-11-01T23:18:59.7000000+00:00,07:20,[DET] Stewart Foul: Shooting (2 PF) (1 FTA) (S Wright),-16,-3,0,0,1,0,2,6,203924,1610612765,1630191,14,11,2882,1610612757,650000,0,-3
45,1,67,2023-11-01T23:19:21.9000000+00:00,07:20,[POR 12-14] Grant Free Throw 1 of 1 (6 PTS),0,-80,1,0,1,0,10,3,,1610612757,203924,14,12,,1610612757,670000,1,-2
46,1,68,2023-11-01T23:19:42.3000000+00:00,07:04,[DET 16-12] Thompson Driving Layup Shot: Made (2 PTS) Assist: Bagley III (1 AST),-31,14,2,0,0,0,6,1,,1610612765,1641709,16,12,1628963,1610612765,680000,2,-4
47,1,70,2023-11-01T23:19:50.0000000+00:00,06:55,[POR] Grant Turnover : Lost Ball (1 TO) Steal:Thompson (1 ST),87,-3,1,0,0,0,2,5,1641709,1610612757,203924,16,12,,1610612757,700000,0,-4
48,1,72,2023-11-01T23:20:02.8000000+00:00,06:51,[DET] Thompson Turnover : Out of Bounds Lost Ball Turnover (1 TO),176,220,0,0,0,0,40,5,,1610612765,1641709,16,12,1627964,1610612765,720000,0,-4
49,1,73,2023-11-01T23:20:15.7000000+00:00,06:51,Timeout : Regular,0,-80,0,0,0,0,1,9,,1610612765,1610612765,16,12,,1610612757,730000,0,-4
