,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2024-02-01T00:41:52.3000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2024-02-01T00:41:55.6000000+00:00,11:55,Jump Ball Adebayo vs Sabonis (Butler gains possession),0,-80,0,0,0,0,0,10,1627734,1610612748,1628389,0,0,202710,1610612748,60000,0,0
2,1,9,2024-02-01T00:42:15.3000000+00:00,11:36,[MIA 3-0] Butler 3pt Shot: Made (3 PTS),199,182,3,0,0,0,1,1,,1610612748,202710,3,0,,1610612748,90000,3,-3
3,1,11,2024-02-01T00:42:30.0000000+00:00,11:23,[SAC] Fox Turnover : Swinging Elbows Turnover (1 TO),114,5,0,0,0,0,34,5,,1610612758,1628368,3,0,1627961,1610612758,110000,0,-3
4,1,12,2024-02-01T00:42:59.1000000+00:00,11:00,[MIA] Rozier Floating Jump shot: Missed,-38,98,2,0,0,0,78,2,,1610612748,1626179,3,0,,1610612748,120000,0,-3
5,1,13,2024-02-01T00:43:02.1000000+00:00,10:57,[MIA] Highsmith Rebound (Off:1 Def:0),-38,98,1,0,0,0,0,4,,1610612748,1629312,3,0,,1610612748,130000,0,-3
6,1,14,2024-02-01T00:43:04.2000000+00:00,10:54,[MIA] Rozier 3pt Shot: Missed,175,212,3,0,0,0,1,2,,1610612748,1626179,3,0,,1610612748,140000,0,-3
7,1,15,2024-02-01T00:43:07.2000000+00:00,10:51,[SAC] Murray Rebound (Off:0 Def:1),175,212,0,0,0,0,0,4,,1610612758,1631099,3,0,,1610612748,150000,0,-3
8,1,16,2024-02-01T00:43:13.8000000+00:00,10:44,[SAC 3-3] Murray 3pt Shot: Made (3 PTS) Assist: Sabonis (1 AST),98,237,3,0,0,0,1,1,,1610612758,1631099,3,3,1627734,1610612758,160000,3,0
9,1,18,2024-02-01T00:43:35.8000000+00:00,10:22,[MIA] Butler Driving Floating Bank Jump Shot: Missed,-94,93,2,0,0,0,102,2,,1610612748,202710,3,3,,1610612748,180000,0,0
10,1,19,2024-02-01T00:43:37.8000000+00:00,10:20,[SAC] Sabonis Rebound (Off:0 Def:1),-94,93,0,0,0,0,0,4,,1610612758,1627734,3,3,,1610612748,190000,0,0
11,1,20,2024-02-01T00:43:56.0000000+00:00,10:06,[MIA] Adebayo Foul: Personal (1 PF) (B Adair),99,48,0,0,0,0,1,6,1627734,1610612748,1628389,3,3,1627961,1610612758,200000,0,0
12,1,22,2024-02-01T00:44:18.9000000+00:00,09:59,[SAC] Huerter 3pt Shot: Missed,169,195,3,0,0,0,79,2,,1610612758,1628989,3,3,,1610612758,220000,0,0
13,1,23,2024-02-01T00:44:21.9000000+00:00,09:56,[MIA] Butler Rebound (Off:0 Def:1),169,195,0,0,0,0,0,4,,1610612748,202710,3,3,,1610612758,230000,0,0
14,1,24,2024-02-01T00:44:29.7000000+00:00,09:48,[MIA] Adebayo Turnaround Fadeaway shot: Missed,-58,108,2,0,0,0,86,2,,1610612748,1628389,3,3,,1610612748,240000,0,0
15,1,25,2024-02-01T00:44:31.7000000+00:00,09:46,[SAC] Fox Rebound (Off:0 Def:1),-58,108,0,0,0,0,0,4,,1610612758,1628368,3,3,,1610612748,250000,0,0
16,1,26,2024-02-01T00:44:38.1000000+00:00,09:40,[SAC] Fox 3pt Shot: Missed,159,199,3,0,0,0,1,2,,1610612758,1628368,3,3,,1610612758,260000,0,0
17,1,27,2024-02-01T00:44:41.1000000+00:00,09:37,[MIA] Adebayo Rebound (Off:0 Def:1),159,199,0,0,0,0,0,4,,1610612748,1628389,3,3,,1610612758,270000,0,0
18,1,28,2024-02-01T00:44:52.2000000+00:00,09:29,Stoppage: Out-of-Bounds,0,-80,0,0,0,0,3,20,,0,0,3,3,,1610612748,280000,0,0
19,1,29,2024-02-01T00:45:13.2000000+00:00,09:23,Stoppage: Out-of-Bounds,0,-80,0,0,0,0,3,20,,0,0,3,3,,1610612748,290000,0,0
20,1,30,2024-02-01T00:45:35.7000000+00:00,09:17,[MIA] Adebayo Fadeaway Jump Shot: Missed,118,120,2,0,0,0,63,2,,1610612748,1628389,3,3,,1610612748,300000,0,0
21,1,31,2024-02-01T00:45:37.7000000+00:00,09:15,[SAC] Sabonis Rebound (Off:0 Def:2),118,120,0,0,0,0,0,4,,1610612758,1627734,3,3,,1610612748,310000,0,0
22,1,32,2024-02-01T00:45:47.4000000+00:00,09:06,[SAC] Fox Pullup Jump shot: Missed,145,30,2,0,0,0,79,2,,1610612758,1628368,3,3,,1610612758,320000,0,0
23,1,33,2024-02-01T00:45:50.4000000+00:00,09:03,[MIA] Adebayo Rebound (Off:0 Def:2),145,30,0,0,0,0,0,4,,1610612748,1628389,3,3,,1610612758,330000,0,0
24,1,34,2024-02-01T00:45:56.5000000+00:00,08:59,[SAC] Murray Foul: Shooting (1 PF) (2 FTA) (E Malloy),97,66,0,0,2,0,2,6,1629639,1610612758,1631099,3,3,2530,1610612748,340000,0,0
25,1,36,2024-02-01T00:46:22.2000000+00:00,08:59,[MIA 4-3] Herro Free Throw 1 of 2 (1 PTS),0,-80,1,0,1,0,11,3,,1610612748,1629639,4,3,,1610612748,360000,1,-1
26,1,37,2024-02-01T00:46:37.2000000+00:00,08:59,[MIA 5-3] Herro Free Throw 2 of 2 (2 PTS),0,-80,1,0,1,0,12,3,,1610612748,1629639,5,3,,1610612748,370000,1,-2
27,1,38,2024-02-01T00:46:47.5000000+00:00,08:52,[MIA] Rozier Foul: Personal (1 PF) (E Malloy),-129,51,0,0,0,0,1,6,203084,1610612748,1626179,5,3,2530,1610612758,380000,0,-2
28,1,40,2024-02-01T00:47:17.3000000+00:00,08:44,[MIA] Adebayo Foul: Shooting (2 PF) (2 FTA) (D Taylor),-42,114,0,0,2,0,2,6,1628368,1610612748,1628389,5,3,203592,1610612758,400000,0,-2
29,1,42,2024-02-01T00:47:41.0000000+00:00,08:44,[SAC 4-5] Fox Free Throw 1 of 2 (1 PTS),0,-80,1,0,1,0,11,3,,1610612758,1628368,5,4,,1610612758,420000,1,-1
30,1,43,2024-02-01T00:47:43.8000000+00:00,08:44,[MIA] Adebayo Substitution replaced by Bryant,0,-80,0,0,0,0,0,8,,1610612748,1628389,5,4,1628418,1610612758,430000,0,-1
31,1,45,2024-02-01T00:47:41.0000000+00:00,08:44,[SAC] Fox Free Throw 2 of 2 Missed,0,-80,2,0,0,0,12,3,,1610612758,1628368,5,4,,1610612758,450000,0,-1
32,1,46,2024-02-01T00:47:44.0000000+00:00,08:41,[MIA] Bryant Rebound (Off:0 Def:1),0,-80,0,0,0,0,0,4,,1610612748,1628418,5,4,,1610612758,450001,0,-1
33,1,47,2024-02-01T00:48:20.7000000+00:00,08:20,[MIA 7-4] Highsmith Floating Jump shot: Made (2 PTS) Assist: Rozier (1 AST),-91,102,2,0,0,0,78,1,,1610612748,1629312,7,4,1626179,1610612748,470000,2,-3
34,1,49,2024-02-01T00:48:33.1000000+00:00,08:11,[SAC] Huerter Turnover : Backcourt Turnover (1 TO),92,467,0,0,0,0,13,5,,1610612758,1628989,7,4,203592,1610612758,490000,0,-3
35,1,50,2024-02-01T00:48:56.6000000+00:00,07:59,[MIA] Highsmith Turnaround Bank shot: Missed,32,63,2,0,0,0,85,2,,1610612748,1629312,7,4,,1610612748,500000,0,-3
36,1,51,2024-02-01T00:48:58.6000000+00:00,07:57,[SAC] Sabonis Rebound (Off:0 Def:3),32,63,0,0,0,0,0,4,,1610612758,1627734,7,4,,1610612748,510000,0,-3
37,1,52,2024-02-01T00:49:04.3000000+00:00,07:51,[SAC 6-7] Huerter Driving Reverse Layup Shot: Made (2 PTS) Assist: Sabonis (2 AST),-38,10,2,0,0,0,73,1,,1610612758,1628989,7,6,1627734,1610612758,520000,2,-1
38,1,54,2024-02-01T00:49:14.5000000+00:00,07:41,[MIA] Herro Turnover : Bad Pass (1 TO) Steal:Sabonis (1 ST),22,98,1,0,0,0,1,5,1627734,1610612748,1629639,7,6,,1610612748,540000,0,-1
39,1,56,2024-02-01T00:49:21.7000000+00:00,07:34,[SAC] Murray Pullup Jump shot: Missed,93,95,2,0,0,0,79,2,,1610612758,1631099,7,6,,1610612758,560000,0,-1
40,1,57,2024-02-01T00:49:21.7000000+00:00,07:34,[SAC] Murray Rebound (Off:1 Def:1),93,95,1,0,0,0,0,4,,1610612758,1631099,7,6,,1610612758,570000,0,-1
41,1,58,2024-02-01T00:49:26.7000000+00:00,07:29,[SAC 8-7] Murray Putback Dunk Shot: Made (5 PTS),23,22,2,0,0,0,87,1,,1610612758,1631099,7,8,,1610612758,580000,2,1
42,1,59,2024-02-01T00:49:51.2000000+00:00,07:04,[MIA] Rozier Floating Jump shot: Missed,27,112,2,0,0,0,78,2,,1610612748,1626179,7,8,,1610612748,590000,0,1
43,1,60,2024-02-01T00:49:53.2000000+00:00,07:02,[SAC] Fox Rebound (Off:0 Def:2),27,112,0,0,0,0,0,4,,1610612758,1628368,7,8,,1610612748,600000,0,1
44,1,61,2024-02-01T00:49:55.2000000+00:00,07:00,[SAC] Murray 3pt Shot: Missed,-199,177,3,1,0,0,2,2,,1610612758,1631099,7,8,,1610612758,610000,0,1
45,1,62,2024-02-01T00:49:55.2000000+00:00,07:00,[MIA] Butler Rebound (Off:0 Def:2),-199,177,0,0,0,0,0,4,,1610612748,202710,7,8,,1610612758,620000,0,1
46,1,63,2024-02-01T00:50:07.6000000+00:00,06:48,[MIA 10-8] Herro 3pt Shot: Made (5 PTS) Assist: Butler (1 AST),233,26,3,0,0,0,1,1,,1610612748,1629639,10,8,202710,1610612748,630000,3,-2
47,1,65,2024-02-01T00:50:18.9000000+00:00,06:37,[SAC 10-10] Fox Driving Layup Shot: Made (3 PTS),-33,33,2,0,0,0,6,1,,1610612758,1628368,10,10,,1610612758,650000,2,0
48,1,66,2024-02-01T00:50:41.9000000+00:00,06:13,[MIA] Butler Driving Layup Shot: Missed Block: Sabonis (1 BLK),6,68,2,0,0,0,6,2,1627734,1610612748,202710,10,10,,1610612748,660000,0,0
49,1,68,2024-02-01T00:50:44.9000000+00:00,06:10,[MIA] Butler Rebound (Off:1 Def:2),6,68,1,0,0,0,0,4,,1610612748,202710,10,10,,1610612748,680000,0,0
50,1,69,2024-02-01T00:50:47.3000000+00:00,06:09,[MIA] Highsmith Turnover : Bad Pass (1 TO) Steal:Murray (1 ST),129,255,1,0,0,0,1,5,1631099,1610612748,1629312,10,10,,1610612748,690000,0,0
51,1,71,2024-02-01T00:50:53.1000000+00:00,06:04,[SAC 12-10] Huerter Running Layup Shot: Made (4 PTS) Assist: Murray (1 AST),-32,29,2,1,0,0,41,1,,1610612758,1628989,10,12,1631099,1610612758,710000,2,2
52,1,73,2024-02-01T00:51:02.2000000+00:00,06:03,Timeout : Regular,0,-80,0,0,0,0,1,9,,1610612748,1610612748,10,12,,1610612748,730000,0,2
53,1,74,2024-02-01T00:52:50.9000000+00:00,06:03,[MIA] Herro Substitution replaced by Love,0,-80,0,0,0,0,0,8,,1610612748,1629639,10,12,201567,1610612748,740000,0,2
54,1,75,2024-02-01T00:52:50.9000000+00:00,06:03,[MIA] Bryant Substitution replaced by Jaquez Jr.,0,-80,0,0,0,0,0,8,,1610612748,1628418,10,12,1631170,1610612748,750000,0,2
55,1,78,2024-02-01T00:54:20.8000000+00:00,05:43,[SAC] Huerter Foul: Shooting (1 PF) (2 FTA) (D Taylor),44,56,0,0,2,0,2,6,1631170,1610612758,1628989,10,12,203592,1610612748,780000,0,2
56,1,80,2024-02-01T00:54:44.7000000+00:00,05:43,[MIA 11-12] Jaquez Jr. Free Throw 1 of 2 (1 PTS),0,-80,1,0,1,0,11,3,,1610612748,1631170,11,12,,1610612748,800000,1,1
57,1,81,2024-02-01T00:54:56.9000000+00:00,05:43,[MIA 12-12] Jaquez Jr. Free Throw 2 of 2 (2 PTS),0,-80,1,0,1,0,12,3,,1610612748,1631170,12,12,,1610612748,810000,1,0
58,1,82,2024-02-01T00:55:18.3000000+00:00,05:22,[SAC] Sabonis Driving Hook Shot: Missed,-58,41,2,0,0,0,57,2,,1610612758,1627734,12,12,,1610612758,820000,0,0
59,1,83,2024-02-01T00:55:20.3000000+00:00,05:20,[MIA] Butler Rebound (Off:1 Def:3),-58,41,0,0,0,0,0,4,,1610612748,202710,12,12,,1610612758,830000,0,0
60,1,84,2024-02-01T00:55:29.6000000+00:00,05:11,[MIA 14-12] Butler Alley Oop Dunk Shot: Made (5 PTS) Assist: Love (1 AST),18,39,2,0,0,0,52,1,,1610612748,202710,14,12,201567,1610612748,840000,2,-2
61,1,86,2024-02-01T00:55:40.3000000+00:00,04:59,[SAC] Barnes 3pt Shot: Missed,-235,9,3,0,0,0,1,2,,1610612758,203084,14,12,,1610612758,860000,0,-2
62,1,87,2024-02-01T00:55:42.3000000+00:00,04:57,[MIA] Butler Rebound (Off:1 Def:4),-235,9,0,0,0,0,0,4,,1610612748,202710,14,12,,1610612758,870000,0,-2
63,1,88,2024-02-01T00:55:54.8000000+00:00,04:45,[MIA 17-12] Love 3pt Shot: Made (3 PTS) Assist: Butler (2 AST),116,247,3,0,0,0,1,1,,1610612748,201567,17,12,202710,1610612748,880000,3,-5
64,1,90,2024-02-01T00:56:08.0000000+00:00,04:32,[SAC 15-17] Murray 3pt Shot: Made (8 PTS) Assist: Sabonis (3 AST),-233,-2,3,0,0,0,1,1,,1610612758,1631099,17,15,1627734,1610612758,900000,3,-2
65,1,92,2024-02-01T00:56:26.9000000+00:00,04:13,[MIA] Jaquez Jr. Cutting Layup Shot: Missed,40,63,2,0,0,0,98,2,,1610612748,1631170,17,15,,1610612748,920000,0,-2
66,1,93,2024-02-01T00:56:28.9000000+00:00,04:11,[SAC] Fox Rebound (Off:0 Def:3),40,63,0,0,0,0,0,4,,1610612758,1628368,17,15,,1610612748,930000,0,-2
67,1,94,2024-02-01T00:56:32.3000000+00:00,04:08,[SAC 18-17] Huerter 3pt Shot: Made (7 PTS) Assist: Fox (1 AST),-211,182,3,1,0,0,103,1,,1610612758,1628989,17,18,1628368,1610612758,940000,3,1
68,1,96,2024-02-01T00:56:57.7000000+00:00,03:42,[MIA] Butler Turnover : Lost Ball (1 TO) Steal:Fox (1 ST),142,73,1,0,0,0,2,5,1628368,1610612748,202710,17,18,,1610612748,960000,0,1
69,1,98,2024-02-01T00:57:08.7000000+00:00,03:32,[SAC] Sabonis Driving Reverse Layup Shot: Missed,32,26,2,0,0,0,73,2,,1610612758,1627734,17,18,,1610612758,980000,0,1
70,1,99,2024-02-01T00:57:11.7000000+00:00,03:29,[MIA] Highsmith Rebound (Off:1 Def:1),32,26,0,0,0,0,0,4,,1610612748,1629312,17,18,,1610612758,990000,0,1
71,1,100,2024-02-01T00:57:20.8000000+00:00,03:22,[MIA 19-18] Butler Driving Layup Shot: Made (7 PTS) Assist: Love (2 AST),47,57,2,0,0,0,6,1,,1610612748,202710,19,18,201567,1610612748,1000000,2,-1
72,1,102,2024-02-01T00:57:24.1000000+00:00,03:22,[SAC] Fox Foul: Shooting (1 PF) (1 FTA) (E Malloy),47,57,0,0,1,0,2,6,202710,1610612758,1628368,19,18,2530,1610612748,1020000,0,-1
73,1,104,2024-02-01T00:57:36.0000000+00:00,03:22,[MIA] Rozier Substitution replaced by Richardson,0,-80,0,0,0,0,0,8,,1610612748,1626179,19,18,1626196,1610612748,1040000,0,-1
74,1,105,2024-02-01T00:57:36.0000000+00:00,03:22,[MIA] Highsmith Substitution replaced by Martin,0,-80,0,0,0,0,0,8,,1610612748,1629312,19,18,1628997,1610612748,1050000,0,-1
75,1,106,2024-02-01T00:57:36.0000000+00:00,03:22,[SAC] Fox Substitution replaced by Monk,0,-80,0,0,0,0,0,8,,1610612758,1628368,19,18,1628370,1610612748,1060000,0,-1
76,1,107,2024-02-01T00:57:36.0000000+00:00,03:22,[SAC] Huerter Substitution replaced by Lyles,0,-80,0,0,0,0,0,8,,1610612758,1628989,19,18,1626168,1610612748,1070000,0,-1
77,1,108,2024-02-01T00:57:36.0000000+00:00,03:22,[SAC] Barnes Substitution replaced by Mitchell,0,-80,0,0,0,0,0,8,,1610612758,203084,19,18,1630558,1610612748,1080000,0,-1
78,1,114,2024-02-01T00:58:03.3000000+00:00,03:22,[MIA 20-18] Butler Free Throw 1 of 1 (8 PTS),0,-80,1,0,1,0,10,3,,1610612748,202710,20,18,,1610612748,1140000,1,-2
79,1,115,2024-02-01T00:58:29.2000000+00:00,02:58,[SAC] Lyles 3pt Shot: Missed,159,201,3,0,0,0,1,2,,1610612758,1626168,20,18,,1610612758,1150000,0,-2
80,1,116,2024-02-01T00:58:32.2000000+00:00,02:55,[MIA] Jaquez Jr. Rebound (Off:0 Def:1),159,201,0,0,0,0,0,4,,1610612748,1631170,20,18,,1610612758,1160000,0,-2
81,1,117,2024-02-01T00:58:44.1000000+00:00,02:45,[SAC] Murray Foul: Shooting (2 PF) (2 FTA) (D Taylor),-34,35,0,0,2,0,2,6,202710,1610612758,1631099,20,18,203592,1610612748,1170000,0,-2
82,1,119,2024-02-01T00:58:55.1000000+00:00,02:45,Timeout : Regular,0,-80,0,0,0,0,1,9,,1610612758,1610612758,20,18,,1610612748,1190000,0,-2
83,1,120,2024-02-01T01:00:59.6000000+00:00,02:45,[SAC] Murray Substitution replaced by Huerter,0,-80,0,0,0,0,0,8,,1610612758,1631099,20,18,1628989,1610612748,1200000,0,-2
84,1,122,2024-02-01T01:02:01.6000000+00:00,02:45,[MIA] Butler Free Throw 1 of 2 Missed,0,-80,2,0,0,0,11,3,,1610612748,202710,20,18,,1610612748,1220000,0,-2
85,1,123,2024-02-01T01:02:01.6000000+00:00,02:45,[MIA] Team Rebound,0,-80,1,0,0,0,1,4,,1610612748,0,20,18,,1610612748,1220001,0,-2
86,1,124,2024-02-01T01:02:18.5000000+00:00,02:45,[MIA 21-18] Butler Free Throw 2 of 2 (9 PTS),0,-80,1,0,1,0,12,3,,1610612748,202710,21,18,,1610612748,1240000,1,-3
87,1,125,2024-02-01T01:02:32.8000000+00:00,02:34,[SAC] Monk Turnover : Lost Ball (1 TO) Steal:Butler (1 ST),154,15,1,0,0,0,2,5,202710,1610612758,1628370,21,18,,1610612758,1250000,0,-3
88,1,127,2024-02-01T01:02:38.4000000+00:00,02:28,[MIA 23-18] Jaquez Jr. Running Layup Shot: Made (4 PTS) Assist: Richardson (1 AST),40,65,2,1,0,0,41,1,,1610612748,1631170,23,18,1626196,1610612748,1270000,2,-5
89,1,129,2024-02-01T01:02:55.6000000+00:00,02:13,[SAC] Mitchell Turnover : Traveling (1 TO),31,37,0,0,0,0,4,5,,1610612758,1630558,23,18,203592,1610612758,1290000,0,-5
90,1,130,2024-02-01T01:03:21.2000000+00:00,02:00,[MIA] Jaquez Jr. Turnover : Bad Pass (1 TO) Steal:Lyles (1 ST),-78,178,1,0,0,0,1,5,1626168,1610612748,1631170,23,18,,1610612748,1300000,0,-5
91,1,132,2024-02-01T01:03:28.1000000+00:00,01:55,[SAC] Monk Turnover : Out of Bounds - Bad Pass Turnover (2 TO),-184,258,0,0,0,0,45,5,,1610612758,1628370,23,18,2530,1610612758,1320000,0,-5
92,1,133,2024-02-01T01:03:32.6000000+00:00,01:55,[MIA] Butler Substitution replaced by Herro,0,-80,0,0,0,0,0,8,,1610612748,202710,23,18,1629639,1610612748,1330000,0,-5
93,1,134,2024-02-01T01:03:32.6000000+00:00,01:55,[SAC] Sabonis Substitution replaced by Fox,0,-80,0,0,0,0,0,8,,1610612758,1627734,23,18,1628368,1610612748,1340000,0,-5
94,1,135,2024-02-01T01:03:32.6000000+00:00,01:55,[SAC] Mitchell Substitution replaced by Barnes,0,-80,0,0,0,0,0,8,,1610612758,1630558,23,18,203084,1610612748,1350000,0,-5
95,1,139,2024-02-01T01:04:04.9000000+00:00,01:43,[MIA] Herro Turnover : Bad Pass (2 TO) Steal:Fox (2 ST),72,301,1,0,0,0,1,5,1628368,1610612748,1629639,23,18,,1610612748,1390000,0,-5
96,1,141,2024-02-01T01:04:13.2000000+00:00,01:34,[SAC] Barnes 3pt Shot: Missed,-234,19,3,0,0,0,1,2,,1610612758,203084,23,18,,1610612758,1410000,0,-5
97,1,142,2024-02-01T01:04:17.2000000+00:00,01:30,[MIA] Herro Rebound (Off:0 Def:1),-234,19,0,0,0,0,0,4,,1610612748,1629639,23,18,,1610612758,1420000,0,-5
98,1,143,2024-02-01T01:04:23.5000000+00:00,01:24,[MIA] Love Driving Floating Bank Jump Shot: Missed,-16,78,2,0,0,0,102,2,,1610612748,201567,23,18,,1610612748,1430000,0,-5
99,1,144,2024-02-01T01:04:24.5000000+00:00,01:23,[MIA] Love Rebound (Off:1 Def:0),-16,78,1,0,0,0,0,4,,1610612748,201567,23,18,,1610612748,1440000,0,-5
100,1,145,2024-02-01T01:04:28.7000000+00:00,01:23,[SAC] Lyles Foul: Shooting (1 PF) (2 FTA) (E Malloy),44,44,1,0,2,0,2,6,201567,1610612758,1626168,23,18,2530,1610612748,1450000,0,-5
101,1,147,2024-02-01T01:04:58.7000000+00:00,01:23,[MIA 24-18] Love Free Throw 1 of 2 (4 PTS),0,-80,1,0,1,0,11,3,,1610612748,201567,24,18,,1610612748,1470000,1,-6
102,1,148,2024-02-01T01:05:14.8000000+00:00,01:23,[MIA 25-18] Love Free Throw 2 of 2 (5 PTS),0,-80,1,0,1,0,12,3,,1610612748,201567,25,18,,1610612748,1480000,1,-7
103,1,149,2024-02-01T01:05:35.3000000+00:00,01:03,[SAC] Lyles 3pt Shot: Missed,-22,258,3,0,0,0,1,2,,1610612758,1626168,25,18,,1610612758,1490000,0,-7
104,1,150,2024-02-01T01:05:37.3000000+00:00,01:01,[SAC] Team Rebound,-22,258,1,0,0,0,0,4,,1610612758,0,25,18,,1610612758,1500000,0,-7
105,1,151,2024-02-01T01:05:42.2000000+00:00,01:01,Stoppage: Out-of-Bounds,0,-80,0,0,0,0,3,20,,0,0,25,18,,1610612758,1510000,0,-7
106,1,152,2024-02-01T01:06:05.7000000+00:00,00:48.6,[SAC 20-25] Huerter Layup Shot: Made (9 PTS) Assist: Lyles (1 AST),-13,51,2,0,0,0,5,1,,1610612758,1628989,25,20,1626168,1610612758,1520000,2,-5
107,1,154,2024-02-01T01:06:20.1000000+00:00,00:35.3,[MIA] Richardson 3pt Shot: Missed,-141,218,3,0,0,0,79,2,,1610612748,1626196,25,20,,1610612748,1540000,0,-5
108,1,155,2024-02-01T01:06:22.9000000+00:00,00:32.5,[SAC] Barnes Rebound (Off:0 Def:1),-141,218,0,0,0,0,0,4,,1610612758,203084,25,20,,1610612748,1550000,0,-5
109,1,156,2024-02-01T01:06:26.3000000+00:00,00:29.0,[SAC] Huerter 3pt Shot: Missed,148,210,3,1,0,0,103,2,,1610612758,1628989,25,20,,1610612758,1560000,0,-5
110,1,157,2024-02-01T01:06:30.6000000+00:00,00:24.7,[MIA] Martin Rebound (Off:0 Def:1),148,210,0,0,0,0,0,4,,1610612748,1628997,25,20,,1610612758,1570000,0,-5
111,1,158,2024-02-01T01:06:36.5000000+00:00,00:20.4,[MIA 28-20] Richardson 3pt Shot: Made (3 PTS) Assist: Martin (1 AST),-224,34,3,1,0,0,2,1,,1610612748,1626196,28,20,1628997,1610612748,1580000,3,-8
112,1,160,2024-02-01T01:06:58.3000000+00:00,00:00.2,[SAC 22-28] Monk Fadeaway Jump Shot: Made (2 PTS),125,16,2,0,0,0,63,1,,1610612758,1628370,28,22,,1610612758,1600000,2,-6
113,1,162,2024-02-01T01:07:08.5000000+00:00,00:00.0,End Period,0,-80,0,0,0,0,0,13,,0,0,28,22,,1610612748,1620000,0,-6
114,2,167,2024-02-01T01:10:05.3000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,28,22,,1610612758,1670000,0,-6
115,2,168,2024-02-01T01:10:21.9000000+00:00,11:42,[SAC] Fox Pullup Jump shot: Missed,6,74,2,0,0,0,79,2,,1610612758,1628368,28,22,,1610612758,1680000,0,-6
116,2,169,2024-02-01T01:10:28.9000000+00:00,11:35,[SAC] McGee Rebound (Off:1 Def:0),6,74,1,0,0,0,0,4,,1610612758,201580,28,22,,1610612758,1690000,0,-6
117,2,170,2024-02-01T01:10:28.7000000+00:00,11:35,[SAC 24-28] McGee Tip Layup Shot: Made (2 PTS),0,0,2,0,0,0,97,1,,1610612758,201580,28,24,,1610612758,1700000,2,-4
118,2,171,2024-02-01T01:10:38.1000000+00:00,11:26,[MIA] Adebayo Jump Shot: Missed,-1,145,2,0,0,0,1,2,,1610612748,1628389,28,24,,1610612748,1710000,0,-4
119,2,172,2024-02-01T01:10:41.1000000+00:00,11:23,[SAC] McGee Rebound (Off:1 Def:1),-1,145,0,0,0,0,0,4,,1610612758,201580,28,24,,1610612748,1720000,0,-4
120,2,173,2024-02-01T01:10:48.5000000+00:00,11:16,[SAC 26-28] Monk Driving Finger Roll Layup Shot: Made (4 PTS),-26,31,2,0,0,0,75,1,,1610612758,1628370,28,26,,1610612758,1730000,2,-2
121,2,174,2024-02-01T01:11:01.2000000+00:00,11:03,[MIA 31-26] Richardson 3pt Shot: Made (6 PTS) Assist: Adebayo (1 AST),-72,252,3,0,0,0,1,1,,1610612748,1626196,31,26,1628389,1610612748,1740000,3,-5
